87.192.224.131 - - [05/Jun/2026:04:20:55 +0300] "POST /xmlrpc.php HTTP/1.1" 200 6263 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"
142.93.215.41 - - [05/Jun/2026:04:23:30 +0300] "GET /wp-login.php HTTP/1.1" 200 7563 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
142.93.215.41 - - [05/Jun/2026:04:23:30 +0300] "POST /wp-login.php HTTP/1.1" 200 2206 "https://kaf-ui.tntu.edu.ua/wp-login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
64.31.25.250 - - [05/Jun/2026:04:29:12 +0300] "POST /xmlrpc.php HTTP/1.1" 200 6263 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:133.0) Gecko/20100101 Firefox/133.0"
119.195.102.159 - - [05/Jun/2026:04:34:11 +0300] "GET /wp-login.php HTTP/1.1" 200 7563 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
119.195.102.159 - - [05/Jun/2026:04:34:11 +0300] "POST /wp-login.php HTTP/1.1" 200 2239 "https://kaf-ui.tntu.edu.ua/wp-login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
195.250.23.247 - - [05/Jun/2026:04:44:56 +0300] "GET /wp-login.php HTTP/1.1" 200 7563 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
195.250.23.247 - - [05/Jun/2026:04:44:56 +0300] "POST /wp-login.php HTTP/1.1" 200 2239 "https://kaf-ui.tntu.edu.ua/wp-login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.169.178.74 - - [05/Jun/2026:04:45:36 +0300] "POST /xmlrpc.php HTTP/1.1" 200 6263 "-" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
50.6.110.113 - - [05/Jun/2026:04:46:40 +0300] "GET /wp-login.php HTTP/1.1" 200 7563 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:133.0) Gecko/20100101 Firefox/133.0"
50.6.110.113 - - [05/Jun/2026:04:47:03 +0300] "GET /wp-json/wp/v2/users/me HTTP/1.1" 401 6384 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:133.0) Gecko/20100101 Firefox/133.0"
50.6.110.113 - - [05/Jun/2026:04:51:41 +0300] "POST /xmlrpc.php HTTP/1.1" 200 6263 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"
162.240.12.204 - - [05/Jun/2026:05:07:44 +0300] "POST /xmlrpc.php HTTP/1.1" 200 6263 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
41.76.213.235 - - [05/Jun/2026:05:13:57 +0300] "POST /xmlrpc.php HTTP/1.1" 200 6263 "-" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
91.192.104.83 - - [05/Jun/2026:05:13:57 +0300] "POST /wp-cron.php?doing_wp_cron=1780625637.2362399101257324218750 HTTP/1.1" 200 5931 "https://kaf-ui.tntu.edu.ua/wp-cron.php?doing_wp_cron=1780625637.2362399101257324218750" "WordPress/4.9.29; https://kaf-ui.tntu.edu.ua"
